Dia;Mes;Ano;Cota;Precip1;Precip2;Precip3
29;10;2011;112.5;0;0;1.282274008
30;10;2011;103;0;0;0
31;10;2011;115.5;0;0;0
1;11;2011;113.5;7.223165512;31.2765007;10.89932823
2;11;2011;102.5;0;0;0.539904833
3;11;2011;103;0;0;0
4;11;2011;96;3.048776627;0;0
5;11;2011;113.5;10.84493446;5.76200676;18.67416
6;11;2011;99.5;0;9.342914581;7.661193848
7;11;2011;98;10.75782585;7.519906998;9.228256226
8;11;2011;95;5.008704662;1.106826186;3.264713287
9;11;2011;92.5;0;1.074272394;0
10;11;2011;96.5;0;0;0
11;11;2011;100.5;0;0;0
12;11;2011;96.5;8.75434494;0;0
13;11;2011;95;1.742158055;0;0
14;11;2011;92.5;0;0;0
15;11;2011;108;4.268287182;0.911503851;0
16;11;2011;282;1.437280416;1.237040997;0
17;11;2011;196.5;58.44940567;118.9512558;61.42013931
18;11;2011;136.5;0;0;0
19;11;2011;106.5;0;0;0
20;11;2011;100;0;0;0
21;11;2011;95;0;0;0
22;11;2011;108;0;0;0
23;11;2011;122.5;0;0;0
24;11;2011;247;19.38150787;39.91084671;43.00715256
25;11;2011;265.5;0;0;0
26;11;2011;136.5;24.04178047;8.333749771;12.88473511
27;11;2011;127.5;0.696863234;4.32964325;2.045886993
28;11;2011;116;0.653309286;2.311313391;2.394123077
29;11;2011;105.5;0;0;0
30;11;2011;103;0;0;0
1;12;2011;99.5;0;0;0
2;12;2011;128;16.94248772;3.353032112;10.14237499
3;12;2011;114;45.78342438;17.12428284;39.08634567
4;12;2011;105;0;2.397399664;4.398346901
5;12;2011;101.5;0;0;0
6;12;2011;106.5;0;0;0
7;12;2011;102.5;0;1.67437458;8.207224846
8;12;2011;103;0;0;0
9;12;2011;123.5;5.634882927;0;4.715753555
10;12;2011;219;6.555969238;12.9002943;11.65335274
11;12;2011;142;23.18970871;23.02264977;27.02489471
12;12;2011;117.5;0;0;0.045343783
13;12;2011;136.5;0;3.57707262;0.045343783
14;12;2011;154.5;3.359257221;2.397399664;0
15;12;2011;155;20.10136032;24.62091446;60.2618866
16;12;2011;204.5;9.373411179;0.380539596;0
17;12;2011;150.5;0;5.099231243;0
18;12;2011;123;0;0;0
19;12;2011;134;0;0;0
20;12;2011;122.5;4.388707161;0;0
21;12;2011;153.5;5.309793472;5.708094597;6.076066971
22;12;2011;162;7.097784996;13.92774963;6.529504776
23;12;2011;194;1.246176004;43.99038315;5.758660793
24;12;2011;212.5;0;0;1.813751221
25;12;2011;253.5;30.72095108;17.42871475;27.43299103
26;12;2011;212;7.097785473;11.72062111;13.64847946
27;12;2011;225;0;0;1.677719951
28;12;2011;180;24.43588829;27.24663925;17.82010841
29;12;2011;134;3.52180171;9.018789291;0
30;12;2011;140;0;0;0
31;12;2011;133;2.004718065;3.957612276;3.400784016
